Organism	Scaffold	Start	End	Score	WP_020634191.1	WP_020634193.1	WP_020634194.1	WP_020634195.1	WP_020634196.1	WP_020634197.1	WP_020634198.1	WP_020634199.1	WP_020634200.1	WP_020634201.1	WP_020634202.1	WP_020634203.1	WP_143267610.1
GCF_049219125.1	NZ_JBMMKF010000001.1	1274838	1278703	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_049219125.1	NZ_JBMMKF010000002.1	67948	72751	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_036851635.1	NZ_JAFLOZ010000001.1	1302973	1306838	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022664325.1	NZ_JAKUHD010000004.1	127658	131523	1224.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_044908625.1	NZ_JBIYDK010000001.1	1179680	1183545	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018736745.1	NZ_CP035965.1	1255205	1259070	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051782945.1	NZ_JBPWMG010000005.1	183350	187215	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027663165.1	NZ_JAQDIH010000139.1	7276	11141	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051778485.1	NZ_JBPWEA010000003.1	55217	59082	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030223065.1	NZ_JAPNQD010000002.1	113047	116912	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_037083485.1	NZ_JBAOJW010000002.1	447814	451679	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_044751545.1	NZ_JBIXFY010000003.1	459925	463790	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_016650995.1	NZ_JAEKES010000006.1	952260	956125	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038593345.1	NZ_CP151985.1	1635061	1637390	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_017813875.1	NZ_JAGJDF010000002.1	471859	475724	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051915325.1	NZ_JBQAEN010000003.1	340340	344205	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_047345785.1	NZ_JBLEPZ010000004.1	127936	131801	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_047345785.1	NZ_JBLEPZ010000015.1	73119	77922	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_001272985.1	NZ_LFYF01000013.1	460170	464035	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_031324095.1	NZ_JAVIVY010000003.1	483063	486928	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001884215.1	NZ_MAOH01000078.1	207967	211832	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_902506115.1	NZ_LR733376.1	727346	731211	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_047237705.1	NZ_JBDFLL010000001.1	3211452	3216833	1542.0000	0	1	0	0	1	0	0	0	0	0	0	0	0
GCF_020686325.1	NZ_JAJESE010000101.1	4538	8403	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051780005.1	NZ_JBPWGX010000003.1	430184	434049	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027857035.1	NZ_CP115604.1	599294	604214	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051781225.1	NZ_JBPWIX010000003.1	55218	59083	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050629205.1	NZ_JBNTOE010000005.1	217341	221206	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051780385.1	NZ_JBPWHQ010000011.1	70356	75159	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_051780385.1	NZ_JBPWHQ010000001.1	8973	12838	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_052646755.1	NZ_JBQXOU010000002.1	55213	59078	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_026275395.2	NZ_JAPJTS020000011.1	73117	77920	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_026275395.2	NZ_JAPJTS020000001.1	8361	12226	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050627915.1	NZ_JBNTLS010000006.1	84117	87982	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050628185.1	NZ_JBNTMF010000006.1	128492	132357	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050628185.1	NZ_JBNTMF010000013.1	61828	66631	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_022663305.1	NZ_JAKUFF010000063.1	13223	17088	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_042434825.1	NZ_JBHLSU010000005.1	8453	14971	1369.0000	0	0	0	0	1	0	0	1	0	0	0	0	0
GCF_000167295.1	NZ_AAEQ01000023.3	25512	29377	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_010669045.1	NZ_CP048687.1	569508	573373	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046825375.1	NZ_JAYKJZ010000022.1	62859	67662	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_046825375.1	NZ_JAYKJZ010000005.1	150096	153961	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051916195.1	NZ_JBQAGE010000003.1	444907	448772	1234.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036210825.1	NZ_JARMAK010000020.1	219736	223601	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000783055.1	NZ_JSZV01000040.1	677514	681379	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030907865.1	NZ_JAVFHS010000002.1	332013	335878	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_029636605.1	NZ_CP116892.1	1208576	1212441	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_902385315.1	NZ_CABMEX010000001.1	206666	210531	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_041531475.1	NZ_JBFDUS010000004.1	201048	204913	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051780765.1	NZ_JBPWIJ010000003.1	55213	59078	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040811665.1	NZ_JBFOAJ010000003.1	4463	8328	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040811665.1	NZ_JBFOAJ010000006.1	42887	47690	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_000725325.1	NZ_CP008846.1	1205933	1209798	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035871915.1	NZ_JAYSGV010000001.1	46953	49282	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035617995.1	NZ_JAYGBA010000138.1	15948	19813	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035617995.1	NZ_JAYGBA010000095.1	14809	19612	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_050172255.1	NZ_JBNLYI010000013.1	85107	88972	1234.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022220645.1	NZ_CP076157.1	1219695	1223560	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002896395.1	NZ_POYG01000001.1	170583	174448	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_023713445.1	NZ_JAMAWC010000009.1	78725	82554	1302.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051963995.1	NZ_JBQCNP010000001.1	724307	726636	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_029069125.1	NZ_JAMWSK010000004.1	238666	242531	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_042719565.1	NZ_JBHXNA010000003.1	269970	272299	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_020686195.1	NZ_JAJERI010000006.1	178121	181986	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_015854505.1	NZ_LDFG01000012.1	264147	266476	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018101275.1	NZ_JACYYP010000001.1	150522	152851	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036217205.1	NZ_JARMMZ010000027.1	38924	42789	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_016483705.1	NZ_JAEHBI010000020.1	63151	67016	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000290695.1	NZ_JH791837.1	4063477	4067342	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000160915.1	NZ_CM000716.1	1151625	1155490	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027711605.1	NZ_JAQFOV010000002.1	344040	347905	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051781425.1	NZ_JBPWJH010000003.1	172691	176556	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027709985.1	NZ_JAQFMW010000002.1	259695	263560	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050629185.1	NZ_JBNTOD010000002.1	197389	201257	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_033841785.1	NZ_JAWXWS010000009.1	197793	201658	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036209205.1	NZ_JARLXK010000001.1	364093	367958	1200.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051776945.1	NZ_JBPWBB010000003.1	134503	138368	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051776945.1	NZ_JBPWBB010000013.1	8517	13320	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_027710385.1	NZ_JAQFNJ010000005.1	8112	11977	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051776385.1	NZ_JBPVZZ010000003.1	525534	529399	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051776385.1	NZ_JBPVZZ010000013.1	70356	75159	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_053607225.1	NZ_JBSGTD010000023.1	60735	64600	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_019931755.1	NZ_CP082921.1	147469	152309	1190.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036246065.1	NZ_BLEW01000004.1	471848	475713	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050053415.1	NZ_JBNHET010000008.1	164191	168056	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_044755825.1	NZ_JBIVRT010000009.1	141856	148826	1192.0000	0	1	0	0	1	0	0	0	0	0	0	0	0
GCF_051779965.1	NZ_JBPWGW010000003.1	55213	59078	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018729415.1	NZ_JAHHQD010000003.1	1287505	1292428	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_037120585.1	NZ_JBBBBL010000002.1	447814	451679	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_023824055.1	NZ_CP085402.1	1263674	1267539	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018502525.1	NZ_CP075547.1	599486	604406	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_047228345.1	NZ_JBKOJY010000010.1	171793	175658	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046312375.1	NZ_JBKCQZ010000001.1	2256897	2261817	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050477785.1	NZ_JBCMZX010000016.1	48593	52458	1257.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050458625.1	NZ_JBCMLP010000025.1	11586	15451	1200.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036009945.1	NZ_JARSHE010000038.1	89649	93514	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036217225.1	NZ_JARMNA010000017.1	438169	442034	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046272075.1	NZ_CP176690.1	4017837	4021702	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050459985.1	NZ_JBCMNN010000017.1	351284	355149	1224.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_009669125.1	NZ_RXZQ01000020.1	35720	39585	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030222935.1	NZ_JAPNPX010000003.1	6588	10453	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002580565.1	NZ_NURY01000086.1	6306	8644	1160.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002580565.1	NZ_NURY01000024.1	28454	32319	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_024205385.1	NZ_CP093425.1	216529	221332	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_024205385.1	NZ_CP093424.1	4526071	4529936	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030676405.1	NZ_JAUUTV010000018.1	85650	89515	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051915245.1	NZ_JBQAEI010000002.1	8973	12838	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_003441635.1	NZ_CP031880.1	550411	555331	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022663235.1	NZ_JAKUFC010000026.1	13976	17841	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_041530875.1	NZ_JBFDUA010000006.1	109270	113135	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051782345.1	NZ_JBPWLA010000007.1	176896	180761	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036210755.1	NZ_JARMAI010000018.1	89952	93817	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040750295.1	NZ_JBDOCU010000003.1	16502	21885	1182.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_056155665.1	NZ_JBMIHL010000029.1	37583	39921	1160.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_056155665.1	NZ_JBMIHL010000003.1	106846	110711	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_026689595.1	NZ_JAOZJJ010000001.1	3646528	3650393	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030016175.1	NZ_JASDBZ010000003.1	313332	317197	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051778465.1	NZ_JBPWDY010000004.1	55145	59010	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000181915.1	NZ_ABKF01000009.1	149640	153505	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002909185.1	NZ_MKZQ01000035.1	473104	476969	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_041531355.1	NZ_JBFDUM010000002.1	211644	215509	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027710665.1	NZ_JAQFNO010000017.1	30406	34271	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_031316955.1	NZ_VKPC01000014.1	174225	178090	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038627085.1	NZ_CP152022.1	1580864	1583193	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018742045.1	NZ_CP072057.1	1279547	1283412	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001757965.1	NZ_LXLR01000024.1	123190	127055	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050627935.1	NZ_JBNTLT010000003.1	75582	79447	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027711585.1	NZ_JAQFOU010000021.1	23278	27143	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_900094695.1	NZ_FMBF01000018.1	398506	402371	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002118195.1	NZ_MRWU01000002.1	710589	714454	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027712745.1	NZ_JAQFQA010000016.1	45683	50486	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_027712745.1	NZ_JAQFQA010000012.1	8257	12122	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_031316615.1	NZ_VKPV01000014.1	227244	231109	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_015845395.1	NZ_LDHM01000047.1	470489	474354	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050470225.1	NZ_JBCNSV010000004.1	505501	509366	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050456505.1	NZ_JBCMHO010000012.1	172650	176515	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_900094745.1	NZ_FMBG01000011.1	311512	315377	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027711765.1	NZ_JAQFOL010000007.1	208838	212703	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002025435.1	NZ_MVKJ01000005.1	111358	115223	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001583805.1	NZ_LOMT01000128.1	183699	187564	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_013267335.1	NZ_CP053981.1	2130856	2134721	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_023702835.1	NZ_JAMQJC010000001.1	63019	68402	1182.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030223015.1	NZ_JAPNQC010000004.1	348330	352195	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046031335.1	NZ_JAXBCW010000002.1	200405	204270	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036209775.1	NZ_JARLYK010000007.1	176899	180764	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018739665.1	NZ_CP036026.1	1252855	1256720	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001038855.1	NZ_LDWJ01000002.1	297029	302409	1182.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_026559735.1	NZ_CP110281.1	4709386	4713251	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000832585.1	NZ_CP009476.1	1536765	1540630	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_025517165.1	NZ_JAOPRE010000003.1	200463	204328	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050629545.1	NZ_JBNTOV010000033.1	47006	50871	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002550635.1	NZ_NVOH01000011.1	540181	544046	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_004801195.1	NZ_CP039269.1	1258371	1262236	1234.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_029478845.1	NZ_JARPPQ010000004.1	84701	88566	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051783665.1	NZ_JBPWNQ010000007.1	36044	39909	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050456685.1	NZ_JBCMHX010000021.1	116300	120165	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038007205.1	NZ_JBBOWS010000001.1	1015594	1019459	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050628125.1	NZ_JBNTMC010000003.1	75582	79447	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_052646815.1	NZ_JBQXOW010000002.1	562201	566066	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_017814175.1	NZ_JAGJDK010000003.1	84879	88744	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002021695.1	NZ_LOJQ01000003.1	590394	593615	695.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040492395.1	NZ_JBEUTF010000032.1	36286	40151	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036966785.1	NZ_JBALSZ010000008.1	243155	245484	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002147985.1	NZ_MOOQ01000049.1	176707	180572	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_054061595.1	NZ_JBSSEJ010000001.1	728772	731101	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050629525.1	NZ_JBNTOU010000027.1	37896	42699	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_050629525.1	NZ_JBNTOU010000005.1	110919	114784	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000831505.1	NZ_CP010813.1	1219211	1223076	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001183525.1	NZ_LFGZ01000005.1	232229	234558	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000833275.1	NZ_CP009315.1	3024071	3027936	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_014466795.1	NZ_JACTNQ010000118.1	290114	293979	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027710865.1	NZ_JAQFNS010000018.1	75584	79449	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040869395.1	NZ_CP152033.1	3361968	3364297	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000832565.1	NZ_CP009464.1	5102797	5106662	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_037907305.1	NZ_JARMCP010000001.1	156455	160320	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050277925.1	NZ_JBNNSR010000006.1	134806	139938	1640.0000	0	1	0	0	1	0	0	0	0	0	0	0	0
GCF_022662835.1	NZ_JAKUEI010000002.1	476400	480265	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002576065.1	NZ_NUJQ01000041.1	30157	34022	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_017814285.1	NZ_JAGJDO010000003.1	442901	446766	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051776625.1	NZ_JBPWAL010000003.1	311827	315692	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_006494425.1	NZ_VHIV01000001.1	516429	520294	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046619515.1	NZ_CP177046.1	1212964	1216829	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050628745.1	NZ_JBNTNH010000020.1	24358	28223	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002565695.1	NZ_NUXX01000001.1	303700	307565	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050627755.1	NZ_JBNTLK010000002.1	268702	272567	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_033842255.1	NZ_JAWXWC010000003.1	200523	204388	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_042136375.2	NZ_CM143394.1	4195844	4199709	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050628325.1	NZ_JBNTMN010000001.1	484848	488713	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022221085.1	NZ_CP076187.1	1205917	1209782	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018128855.1	NZ_JAAZTQ010000002.1	274215	276550	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_021655175.1	NZ_AP022952.1	1256231	1260096	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_037975285.1	NZ_CP150248.1	3812466	3817205	1129.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_036212125.1	NZ_JARMDB010000004.1	117530	121395	1224.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051783645.1	NZ_JBPWNN010000011.1	36044	39909	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_024498055.1	NZ_JANHMV010000032.1	41818	45683	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018310345.1	NZ_JAGXBY010000002.1	436167	444941	1401.0000	0	0	1	0	1	1	0	0	0	0	0	0	0
GCF_002572225.1	NZ_NVIK01000001.1	329277	333142	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050112875.1	NZ_JBNJOE010000004.1	182281	184610	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036209475.1	NZ_JARLXY010000011.1	121559	125424	1224.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_017948225.1	NZ_CP072843.1	599657	604577	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_033841955.1	NZ_JAWXWH010000004.1	117376	121241	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_006349595.1	NZ_VEPU01000015.1	12668	16533	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002556085.1	NZ_NUEV01000064.1	7040	10905	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_047444825.1	NZ_JBLGCT010000001.1	2580411	2585794	1182.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051780265.1	NZ_JBPWHK010000003.1	430151	434016	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_003227955.1	NZ_CP029805.1	1219578	1223443	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_009872675.1	NZ_WXXH01000176.1	25097	28962	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000161115.1	NZ_CM000726.1	5127346	5131108	1205.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001566315.1	NZ_LMZD01000013.1	731834	734163	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_017303375.1	NZ_JAFKOH010000014.1	47418	51311	1124.0000	0	0	0	0	2	1	0	0	0	0	0	0	0
GCF_030222825.1	NZ_JAPNPQ010000010.1	136111	140914	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_030222825.1	NZ_JAPNPQ010000011.1	127298	131163	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051782845.1	NZ_JBPWMA010000005.1	183350	187215	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036211985.1	NZ_JARMCS010000003.1	53490	57355	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027713685.1	NZ_JAQFRE010000012.1	43143	47946	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_027713685.1	NZ_JAQFRE010000004.1	110934	114799	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050280145.1	NZ_JBNNUX010000028.1	39929	41879	2246.0000	0	0	0	1	1	0	0	0	0	0	0	0	0
GCF_029536485.1	NZ_JARPRO010000003.1	200697	204562	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001835485.1	NZ_MLJX01000003.1	443399	447264	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
